id_registro,class_session,time_register,year,month,day,hour,minute,seconds,faceOrientation,emotionRatio,attendanceRatio,bodyActionRatio,no_interaction_ratio,prof_stud_ratio,stud_stud_ratio,stud_obj_ratio,body_detections,distractors_dic.Eating,distractors_dic.Sleeping,distractors_dic.Walking,distractors_dic.Withcellphone,distractors_dic.Withearphones,Engagement,Attention,Interaction,Distractions,__v,Class time,Time,LUX,oxygenVol,Temperature,Humidity,AQI,TVOC,eCO2
66fb287d7835ef5c35ebd2ba,66fb26d67835ef5c35ebc3ed,30/09/2024 16:38:53,2024,9,30,16,38,54,0.9375,0.875,0.571428571428571,1,0,0.887143102855177,0,0.112856897144823,16,0,0,0,0,0,78.3803595999803,77.3660714285714,77.8571428571429,33.8392857142857,0,01:14:55 a.m.,1727730846.07532,364,21.01937,31.14967,43.83526,1,47,450
66fb28827835ef5c35ebd2ed,66fb26d67835ef5c35ebc3ed,30/09/2024 16:38:58,2024,9,30,16,38,59,0.943203463203463,0.677878787878788,0.785714285714286,1,0,1,0,0,22,0,0,0,0,0,78.9233766233766,77.8519480519481,82.7142857142857,34.0679653679654,0,01:15:00 a.m.,1727730850.07757,361,21.04405,31.15692,43.80655,1,44,445
66fb28887835ef5c35ebd320,66fb26d67835ef5c35ebc3ed,30/09/2024 16:39:04,2024,9,30,16,39,4,1,0.655,0.714285714285714,0.995,0,1,0,0,20,0,0,0.005,0,0,78.7142857142857,77.2607142857143,81.6714285714286,33.6428571428571,0,01:15:05 a.m.,1727730855.08122,359,21.03768,31.14548,43.81924,1,49,455
66fb288d7835ef5c35ebd353,66fb26d67835ef5c35ebc3ed,30/09/2024 16:39:09,2024,9,30,16,39,9,0.982683982683983,0.728138528138528,0.821428571428571,0.963169241825368,0,1,0,0,23,0,0,0.015810276679842,0,0,80.7146835378061,79.6376726040758,86.7272727272728,34.9542032407645,0,01:15:10 a.m.,1727730860.08438,362,21.02634,31.15921,43.82257,1,39,434
66fb28927835ef5c35ebd386,66fb26d67835ef5c35ebc3ed,30/09/2024 16:39:14,2024,9,30,16,39,15,1,0.690909090909091,0.714285714285714,0.986363636363637,0,1,0,0,20,0,0,0.004545454545455,0,0,79.2597402597403,77.762987012987,82.3896103896104,33.9155844155844,0,01:15:15 a.m.,1727730865.09568,366,21.03032,31.14319,43.84041,1,43,442
66fb28987835ef5c35ebd3b9,66fb26d67835ef5c35ebc3ed,30/09/2024 16:39:19,2024,9,30,16,39,20,1,0.695454545454545,0.714285714285714,0.963397129186603,0,1,0,0,20,0,0,0.004545454545455,0,0,78.8913192071087,77.2797334244703,82.4805194805195,33.7313738892686,0,01:15:20 a.m.,1727730870.10082,370,21.0339,31.10676,43.7644,1,23,400
66fb289d7835ef5c35ebd3ec,66fb26d67835ef5c35ebc3ed,30/09/2024 16:39:25,2024,9,30,16,39,25,1,0.775108225108225,0.785714285714286,0.924023212300724,0,1,0,0,22,0,0,0.045454545454546,0,0,80.7683430338933,79.3170305239683,86.9307359307359,34.8484572312323,0,01:15:25 a.m.,1727730875.11745,370,21.01818,31.10847,43.67733,1,21,400
66fb28a27835ef5c35ebd41f,66fb26d67835ef5c35ebc3ed,30/09/2024 16:39:30,2024,9,30,16,39,30,1,0.702380952380952,0.75,0.954283435862383,0,1,0,0,21,0,0,0.043290043290043,0,0,79.3832877648667,77.9047049441786,84.0476190476191,34.0666438824334,0,01:15:30 a.m.,1727730880.12053,372,20.99868,31.11172,43.70594,1,18,400
66fb28a77835ef5c35ebd452,66fb26d67835ef5c35ebc3ed,30/09/2024 16:39:35,2024,9,30,16,39,36,0.960389610389611,0.672510822510823,0.75,0.931685273790537,0,1,0,0,21,0,0,0.047619047619048,0,0,77.3436621857674,75.7520885547201,81.8658008658009,33.1458570669097,0,01:15:35 a.m.,1727730885.1252,370,21.01221,31.13308,43.66665,1,17,400
66fb28ad7835ef5c35ebd494,66fb26d67835ef5c35ebc3ed,30/09/2024 16:39:41,2024,9,30,16,39,41,0.978354978354978,0.692424242424243,0.75,0.947797524113314,0.00933014354067,0.99066985645933,0,0,21,0,0,0.047619047619048,0,0,78.5133097896256,77.1422495633022,82.982683982684,33.779068884332,0,01:15:40 a.m.,1727730890.1328,370,20.974,31.14929,43.71777,1,26,404
66fb28b27835ef5c35ebd4c8,66fb26d67835ef5c35ebc3ed,30/09/2024 16:39:46,2024,9,30,16,39,47,0.953782182729551,0.724086731981469,0.75,0.943193545360728,0.01780303030303,0.98219696969697,0,0,21,0,0,0.047619047619048,0,0,78.4401601150827,77.1731732964318,82.6330219488114,33.8886549037478,0,01:15:45 a.m.,1727730895.15269,361,21.00823,31.15597,43.70766,1,23,400
66fb28b87835ef5c35ebd4fb,66fb26d67835ef5c35ebc3ed,30/09/2024 16:39:52,2024,9,30,16,39,52,0.990430622009569,0.712387028176502,0.75,0.948084337403223,0.027072192513369,0.95120320855615,0,0.021724598930481,21,0,0,0.047619047619048,0,0,79.0029468725289,78.1166974365504,83.8649654439128,34.2797418010266,0,01:15:50 a.m.,1727730900.15945,361,21.00146,31.14758,43.6903,1,29,411
66fb28bd7835ef5c35ebd52e,66fb26d67835ef5c35ebc3ed,30/09/2024 16:39:57,2024,9,30,16,39,58,1,0.73921568627451,0.678571428571429,0.94499484004128,0.046245421245421,0.917652445593622,0.036102133160957,0,19,0,0,0.052631578947368,0,0,78.5017606232776,77.6742946166321,81.9271708683474,34.0902737613264,0,01:15:55 a.m.,1727730905.17744,365,20.96644,31.1409,43.70623,1,42,439
66fb28c27835ef5c35ebd561,66fb26d67835ef5c35ebc3ed,30/09/2024 16:40:02,2024,9,30,16,40,3,1,0.771310629514964,0.678571428571429,0.943313553491572,0.006666666666667,0.987450980392157,0.005882352941176,0,19,0,0,0.052631578947368,0,0,79.4122315592904,77.6804799990172,82.5690697331564,33.9986227824463,0,01:16:00 a.m.,1727730910.19551,370,20.9139,31.14243,43.74905,1,32,418
66fb28c77835ef5c35ebd594,66fb26d67835ef5c35ebc3ed,30/09/2024 16:40:07,2024,9,30,16,40,8,1,0.720680489101542,0.785714285714286,0.949433501108142,0.006993006993007,0.993006993006993,0,0,22,0,0,0.045454545454546,0,0,80.187994089908,78.9686281289152,85.8421812106023,34.6282128291698,0,01:16:05 a.m.,1727730915.20152,364,20.91788,31.18134,43.78014,1,45,446
66fb28cd7835ef5c35ebd5c7,66fb26d67835ef5c35ebc3ed,30/09/2024 16:40:12,2024,9,30,16,40,13,1,0.739978734715577,0.857142857142857,0.953979946272436,0,1,0,0,24,0,0,0.041666666666667,0,0,81.7363164769031,80.7919304939796,89.0852889800258,35.5110153813087,0,01:16:10 a.m.,1727730920.20652,358,20.87928,31.17104,43.7727,1,35,426
66fb28d27835ef5c35ebd5fa,66fb26d67835ef5c35ebc3ed,30/09/2024 16:40:18,2024,9,30,16,40,18,0.973684210526316,0.703801169590643,0.857142857142857,0.9566534914361,0.014285714285714,0.930819597069597,0.054894688644689,0,24,0,0,0.041666666666667,0,0,79.8593944543888,79.6916087980161,87.3091060985798,35.0556744298163,0,01:16:15 a.m.,1727730925.21221,362,20.86575,31.16779,43.76678,1,33,420
66fb28d77835ef5c35ebd62d,66fb26d67835ef5c35ebc3ed,30/09/2024 16:40:23,2024,9,30,16,40,24,1,0.736192332683561,0.821428571428571,0.945761967501098,0.013117283950617,0.863719305385972,0.123163410663411,0,23,0,0,0.043478260869565,0,0,79.7288804684876,79.9932265290293,87.5809895108141,35.1650015556385,0,01:16:20 a.m.,1727730930.22181,361,20.89082,31.19488,43.77165,1,39,434
66fb28dd7835ef5c35ebd660,66fb26d67835ef5c35ebc3ed,30/09/2024 16:40:29,2024,9,30,16,40,29,1,0.737134502923977,0.75,0.950451127819549,0.041531832031058,0.804706005209101,0.153762162759841,0,21,0,0,0.047619047619048,0,0,78.4640909872721,79.1269457344341,84.7426900584795,34.7911746277458,0,01:16:25 a.m.,1727730935.2312,364,20.86933,31.20003,43.77651,1,44,444
66fb28e27835ef5c35ebd693,66fb26d67835ef5c35ebc3ed,30/09/2024 16:40:34,2024,9,30,16,40,35,1,0.717942583732057,0.714285714285714,0.945075757575758,0.0353705118411,0.932543926661574,0.032085561497326,0,20,0,0,0.05,0,0,78.6537969254688,77.8020175773659,82.9302802460697,34.1267456743463,0,01:16:30 a.m.,1727730940.23731,367,20.90435,31.16531,43.78557,1,44,445
66fb28e77835ef5c35ebd6c6,66fb26d67835ef5c35ebc3ed,30/09/2024 16:40:39,2024,9,30,16,40,40,1,0.698564593301435,0.714285714285714,0.948059542796385,0,1,0,0,20,0,0,0.05,0,0,78.6467684362421,76.9584947216526,82.5427204374573,33.6090985038353,0,01:16:35 a.m.,1727730945.24215,358,20.88087,31.16913,43.74809,1,39,433
66fb28ed7835ef5c35ebd6f9,66fb26d67835ef5c35ebc3ed,30/09/2024 16:40:45,2024,9,30,16,40,45,1,0.75,0.75,0.949908863066758,0.014568764568765,0.985431235431236,0,0,21,0,0,0.047619047619048,0,0,80.2481772613352,78.9662530452004,85,34.6447762763552,0,01:16:40 a.m.,1727730950.24926,358,20.90933,31.1842,43.7108,1,43,442
66fb28f27835ef5c35ebd72c,66fb26d67835ef5c35ebc3ed,30/09/2024 16:40:50,2024,9,30,16,40,50,0.968253968253968,0.683862433862434,0.75,0.925935208391349,0.053707294883766,0.864698699992817,0.081594005123417,0,21,0,0,0.047619047619048,0,0,76.8363620001907,76.8375875166381,82.4074074074074,33.8175890539152,0,01:16:45 a.m.,1727730955.25512,371,20.94117,31.18134,43.70384,1,48,453
66fb28f77835ef5c35ebd75f,66fb26d67835ef5c35ebc3ed,30/09/2024 16:40:55,2024,9,30,16,40,56,0.990476190476191,0.688020050125313,0.75,0.892084623323014,0.068528873087697,0.83111802413273,0.100353102779573,0,21,0,0,0.047619047619048,0,0,76.6104672030756,76.8523544438018,83.3794486215539,33.8910973701221,0,01:16:50 a.m.,1727730960.26044,361,20.94714,31.11172,43.68763,1,44,445
66fb28fd7835ef5c35ebd7a1,66fb26d67835ef5c35ebc3ed,30/09/2024 16:41:01,2024,9,30,16,41,2,1,0.688684210526316,0.714285714285714,0.922679738562092,0.072571913380737,0.90815287653523,0.019275210084034,0,20,0,0,0.05,0,0,77.7488125952135,77.214970661004,82.3451127819549,33.9822157675486,0,01:16:55 a.m.,1727730965.26384,354,20.94196,31.12774,43.67609,1,37,430
66fb29027835ef5c35ebd7d5,66fb26d67835ef5c35ebc3ed,30/09/2024 16:41:06,2024,9,30,16,41,7,1,0.666081871345029,0.714285714285714,0.943934181859878,0.066264753764754,0.816237003737004,0.117498242498243,0,20,0,0,0.05,0,0,76.7396243534015,77.1996775655831,81.8930659983292,33.9056652125538,0,01:17:00 a.m.,1727730970.26762,356,20.96385,31.16817,43.68467,1,43,442
66fb29087835ef5c35ebd808,66fb26d67835ef5c35ebc3ed,30/09/2024 16:41:12,2024,9,30,16,41,12,0.971345029239766,0.67719298245614,0.75,0.949651907546645,0.077690827690828,0.906436156436156,0.015873015873016,0,21,0,0,0.047619047619048,0,0,77.9117933723197,77.7341454841455,82.3976608187135,34.2588074693338,0,01:17:05 a.m.,1727730975.2873,359,20.96147,31.15501,43.67189,1,41,437
66fb290d7835ef5c35ebd83b,66fb26d67835ef5c35ebc3ed,30/09/2024 16:41:17,2024,9,30,16,41,18,0.947017543859649,0.692631578947368,0.821428571428571,0.917730095990966,0.081943056943057,0.918056943056943,0,0,23,0,0,0.043478260869565,0,0,78.2041006666865,78.12903985793,84.5904761904762,34.6075084716961,0,01:17:10 a.m.,1727730980.29546,367,20.96545,31.1594,43.65568,1,39,434
66fb29137835ef5c35ebd86e,66fb26d67835ef5c35ebc3ed,30/09/2024 16:41:23,2024,9,30,16,41,23,0.938888888888889,0.639583333333333,0.75,0.947312152931348,0.066025641025641,0.933974358974359,0,0,21,0,0,0.047619047619048,0,0,76.4601319475158,75.9370773275572,80.3472222222223,33.4181001617921,0,01:17:15 a.m.,1727730985.30376,367,20.96943,31.1573,43.70966,1,40,436
66fb29187835ef5c35ebd8a1,66fb26d67835ef5c35ebc3ed,30/09/2024 16:41:28,2024,9,30,16,41,28,0.92483660130719,0.62843137254902,0.642857142857143,0.881960784313726,0.014285714285714,0.985714285714286,0,0,18,0,0,0.055555555555556,0,0,72.9716153127918,70.8099906629318,75.2763772175537,30.9237161531279,0,01:17:20 a.m.,1727730990.31457,361,20.97341,31.1409,43.68505,1,42,441
66fb291d7835ef5c35ebd8d4,66fb26d67835ef5c35ebc3ed,30/09/2024 16:41:33,2024,9,30,16,41,34,0.880252837977296,0.579549363605091,0.714285714285714,0.878197945845005,0,0.934468864468864,0.065531135531136,0,20,0,0,0.045,0,0,71.2202414974087,69.8379711533736,75.3725293626223,30.5228586171311,0,01:17:25 a.m.,1727730995.32574,355,21.0152,31.11916,43.73026,1,54,465
66fb29237835ef5c35ebd907,66fb26d67835ef5c35ebc3ed,30/09/2024 16:41:39,2024,9,30,16,41,39,0.912222065859837,0.634807830628264,0.678571428571429,0.900816993464053,0.020979020979021,0.937062937062937,0.041958041958042,0,19,0,0,0.033492822966507,0,0,73.2770391373333,71.9082469817764,76.3278963898159,31.473973395026,0,01:17:30 a.m.,1727731000.33279,355,20.98952,31.15311,43.75982,1,45,447
66fb29287835ef5c35ebd93a,66fb26d67835ef5c35ebc3ed,30/09/2024 16:41:44,2024,9,30,16,41,44,0.928878568971448,0.610023219814242,0.678571428571429,0.869883286647993,0.013574660633484,0.96289592760181,0.023529411764706,0,19,0,0,0.052631578947368,0,0,72.7633716644553,70.9445592677017,76.4984642979999,31.0093116463859,0,01:17:35 a.m.,1727731005.33773,359,20.9541,31.14223,43.78958,1,48,454
66fb292d7835ef5c35ebd96d,66fb26d67835ef5c35ebc3ed,30/09/2024 16:41:49,2024,9,30,16,41,50,0.921258806552924,0.628328173374613,0.75,0.883425642984466,0,1,0,0,21,0,0,0.047619047619048,0,0,74.5165464910047,72.683674705927,79.4169157296092,31.83012622912,0,01:17:40 a.m.,1727731010.35234,359,20.98355,31.14319,43.78853,1,57,472
66fb29337835ef5c35ebd9a0,66fb26d67835ef5c35ebc3ed,30/09/2024 16:41:55,2024,9,30,16,41,55,0.904181130187323,0.694858804765926,0.678571428571429,0.920215390669936,0,0.967532467532468,0.032467532467533,0,19,0,0,0.052631578947368,0,0,74.7599082672964,73.0785176881786,77.2072784456686,31.9782675419461,0,01:17:45 a.m.,1727731015.3583,350,20.96863,31.10867,43.74809,1,59,474
66fb29387835ef5c35ebd9d3,66fb26d67835ef5c35ebc3ed,30/09/2024 16:42:00,2024,9,30,16,42,1,0.892156862745098,0.716013071895425,0.642857142857143,0.927857142857143,0,0.925854341736695,0.074145658263305,0,18,0,0,0.011111111111111,0,0,74.0827264239029,72.6777544351074,75.7208216619982,31.7888422035481,0,01:17:50 a.m.,1727731020.36625,349,20.95032,31.11191,43.80054,1,44,444
66fb293d7835ef5c35ebda06,66fb26d67835ef5c35ebc3ed,30/09/2024 16:42:05,2024,9,30,16,42,6,0.891489508083935,0.671331269349845,0.714285714285714,0.942844573726927,0,0.950686274509804,0.049313725490196,0,20,0,0,0,0,0,74.7919030230176,73.5706917179828,77.6576342817829,32.1995106544642,0,01:17:55 a.m.,1727731025.37499,353,20.98296,31.10809,43.78386,1,46,449
66fb29437835ef5c35ebda3a,66fb26d67835ef5c35ebc3ed,30/09/2024 16:42:11,2024,9,30,16,42,11,0.911587144739319,0.639831545266328,0.821428571428571,0.884933995528036,0.017948717948718,0.951720399698341,0.030330882352941,0,23,0,0,0.043478260869565,0,0,75.3031091822694,74.4074616098126,82.1172595520422,32.7572997491097,0,01:18:00 a.m.,1727731030.38217,359,20.96266,31.11649,43.84327,1,44,445
66fb29487835ef5c35ebda7c,66fb26d67835ef5c35ebc3ed,30/09/2024 16:42:16,2024,9,30,16,42,17,0.958065015479876,0.694590643274854,0.714285714285714,0.889893162393163,0,0.872634192003387,0.127365807996613,0,20,0,0,0.05,0,0,75.0819291346768,74.3764815980373,80.7858420561207,32.5683453543361,0,01:18:05 a.m.,1727731035.38968,361,20.97938,31.10771,43.74619,1,36,428
66fb294e7835ef5c35ebdaaf,66fb26d67835ef5c35ebc3ed,30/09/2024 16:42:22,2024,9,30,16,42,22,0.95874183006536,0.681454248366013,0.678571428571429,0.881303749570003,0.060654761904762,0.80375,0.135595238095238,0,19,0,0,0.052631578947368,0,0,74.0463247579734,74.1114744582043,79.1216153127918,32.6072601847757,0,01:18:10 a.m.,1727731040.39994,357,20.98137,31.13289,43.77594,1,35,425
66fb29537835ef5c35ebdae2,66fb26d67835ef5c35ebc3ed,30/09/2024 16:42:27,2024,9,30,16,42,27,1,0.617052881758764,0.642857142857143,1,0,1,0,0,18,0,0,0,0,0,76.9839147780324,75.1982004923182,78.055343349461,32.5991002461591,0,01:18:15 a.m.,1727731045.40636,349,20.98455,31.15768,43.76955,1,35,425
66fb29587835ef5c35ebdb15,66fb26d67835ef5c35ebc3ed,30/09/2024 16:42:32,2024,9,30,16,42,32,1,0.649732620320856,0.642857142857143,1,0,1,0,0,18,0,0,0,0,0,77.6375095492743,75.85179526356,78.7089381207028,32.92589763178,0,01:18:20 a.m.,1727731050.41583,349,20.99569,31.09303,43.78185,1,44,444
66fb295e7835ef5c35ebdb48,66fb26d67835ef5c35ebc3ed,30/09/2024 16:42:37,2024,9,30,16,42,38,1,0.677387914230019,0.714285714285714,0.986817738791423,0,1,0,0,20,0,0,0,0,0,78.9983987747146,77.5039160401003,82.119186856029,33.7849136730716,0,01:18:25 a.m.,1727731055.42127,349,21.04067,31.10485,43.8118,1,55,466
66fb29637835ef5c35ebdb7b,66fb26d67835ef5c35ebc3ed,30/09/2024 16:42:43,2024,9,30,16,42,43,1,0.666666666666667,0.642857142857143,1,0,1,0,0,18,0,0,0,0,0,77.9761904761905,76.1904761904762,79.0476190476191,33.0952380952381,0,01:18:30 a.m.,1727731060.42938,357,21.04942,31.10352,43.79845,1,53,462
66fb29687835ef5c35ebdbae,66fb26d67835ef5c35ebc3ed,30/09/2024 16:42:48,2024,9,30,16,42,48,1,0.710526315789474,0.678571428571429,1,0,0.961985294117647,0.038014705882353,0,19,0,0,0,0,0,62.6221804511278,81.5131578947368,77.8195488721805,33.890977443609,0,01:18:35 a.m.,1727731065.43313,349,21.02395,31.10161,43.79139,1,44,444
66fb296e7835ef5c35ebdbe1,66fb26d67835ef5c35ebc3ed,30/09/2024 16:42:54,2024,9,30,16,42,54,1,0.6328065875473,0.678571428571429,1,0.057751831501832,0.900115815556992,0.042132352941177,0,19,0,0,0,0,0,62.900180315041,79.5701646886825,77.0423515897587,33.6912984762056,0,01:18:40 a.m.,1727731070.44786,354,21.05261,31.12507,43.80426,1,38,431
66fb29737835ef5c35ebdc14,66fb26d67835ef5c35ebc3ed,30/09/2024 16:42:59,2024,9,30,16,42,59,1,0.616124480095068,0.642857142857143,0.975484074748781,0.034615384615385,0.950815850815851,0.014568764568765,0,18,0,0,0.02020202020202,0,0,60.8109415094709,77.2902138710962,74.7326733723793,32.6908108231638,0,01:18:45 a.m.,1727731075.4557,355,21.04942,31.12736,43.83411,1,42,440
66fb29787835ef5c35ebdc47,66fb26d67835ef5c35ebc3ed,30/09/2024 16:43:04,2024,9,30,16,43,5,0.988562091503268,0.633169934640523,0.642857142857143,0.92112906701142,0.067657342657343,0.915675990675991,0.016666666666667,0,18,0,0,0.055555555555556,0,0,60.8485889927067,76.1859064138476,74.5599906629318,32.533755786697,0,01:18:50 a.m.,1727731080.47573,359,21.08206,31.14185,43.85166,1,44,445
66fb297e7835ef5c35ebdc7a,66fb26d67835ef5c35ebc3ed,30/09/2024 16:43:09,2024,9,30,16,43,10,1,0.588235294117647,0.607142857142857,0.935749299719888,0.116559366559367,0.866244866244866,0.017195767195767,0,17,0,0,0.058823529411765,0,0,60.9523245001186,74.3496148459384,72.3109243697479,32.4768681753976,0,01:18:55 a.m.,1727731085.47955,358,21.03112,31.12545,43.81037,1,44,444
66fb29837835ef5c35ebdcad,66fb26d67835ef5c35ebc3ed,30/09/2024 16:43:15,2024,9,30,16,43,15,0.951298701298702,0.665772720571482,0.75,0.993506493506494,0.008264462809917,0.983471074380165,0.008264462809917,0,21,0,0,0.004329004329004,0,0,62.8717738073916,82.0014608714299,80.1966882446759,33.6884237818659,0,01:19:00 a.m.,1727731090.48559,361,20.9742,31.13022,43.83001,1,43,441
66fb29887835ef5c35ebdce0,66fb26d67835ef5c35ebc3ed,30/09/2024 16:43:20,2024,9,30,16,43,21,0.987012987012987,0.752620186830713,0.75,1,0,1,0,0,21,0,0,0,0,0,64.7795625427204,84.8706994759626,82.1365914786967,34.896331738437,0,01:19:05 a.m.,1727731095.4906,364,20.94077,31.12659,43.92881,1,40,436
66fb298e7835ef5c35ebdd13,66fb26d67835ef5c35ebc3ed,30/09/2024 16:43:26,2024,9,30,16,43,26,0.971694387483861,0.722617148932938,0.75,1,0,1,0,0,21,0,0,0,0,0,64.0231449836713,83.8908445355814,81.3770031138452,34.443115364168,0,01:19:10 a.m.,1727731100.49283,359,20.90376,31.10657,43.92986,1,45,446
66fb29937835ef5c35ebdd47,66fb26d67835ef5c35ebc3ed,30/09/2024 16:43:31,2024,9,30,16,43,31,0.949259512417407,0.672784233310549,0.75,0.942327688651218,0,1,0,0,21,0,0,0,0,0,61.9618690777747,80.8666907353053,80.2056277056277,33.1437143437917,0,01:19:15 a.m.,1727731105.4968,359,20.88187,31.11744,43.92614,1,41,439
66fb29987835ef5c35ebdd82,66fb26d67835ef5c35ebc3ed,30/09/2024 16:43:36,2024,9,30,16,43,36,0.949282296650718,0.664114832535885,0.714285714285714,0.960627951340026,0,1,0,0,20,0,0,0,0,0,61.2139305482959,79.8578040466585,77.9767600820232,32.8831079481234,0,01:19:20 a.m.,1727731110.50082,355,20.85003,31.11591,43.92376,1,40,437
66fb299d7835ef5c35ebddbb,66fb26d67835ef5c35ebc3ed,30/09/2024 16:43:41,2024,9,30,16,43,42,0.986124401913876,0.686538315485684,0.75,1,0.014069264069264,0.979437229437229,0,0.006493506493506,21,0,0,0,0,0,64.1222943722944,83.2053239158502,81.4491152122731,34.3673198146882,0,01:19:25 a.m.,1727731115.50592,357,20.85639,31.11649,43.98708,1,32,419
66fb29a37835ef5c35ebddef,66fb26d67835ef5c35ebc3ed,30/09/2024 16:43:47,2024,9,30,16,43,47,0.995867768595041,0.715765653803931,0.785714285714286,1,0,0.898367467351424,0,0.101632532648575,22,0,0,0,0,0,65.296697321817,85.3321578740239,84.1765467387477,34.9734770811326,0,01:19:30 a.m.,1727731120.51301,349,20.82455,31.11801,44.0444,1,27,407
66fb29a87835ef5c35ebde22,66fb26d67835ef5c35ebc3ed,30/09/2024 16:43:52,2024,9,30,16,43,52,1,0.716666666666667,0.75,1,0,0.955792540792541,0,0.044207459207459,21,0,0,0,0,0,64.5,84.1666666666667,82.1666666666667,34.6666666666667,0,01:19:35 a.m.,1727731125.5246,350,20.80266,31.10771,44.14444,1,29,413
66fb29ad7835ef5c35ebde55,66fb26d67835ef5c35ebc3ed,30/09/2024 16:43:57,2024,9,30,16,43,58,1,0.722727272727273,0.714285714285714,1,0,1,0,0,20,0,0,0,0,0,63.6980519480519,83.0681818181818,80.0844155844156,34.3701298701299,0,01:19:40 a.m.,1727731130.53074,358,20.80625,31.10752,44.15102,1,27,408
66fb29b87835ef5c35ebde98,66fb26d67835ef5c35ebc3ed,30/09/2024 16:44:08,2024,9,30,16,44,9,1,0.725,0.714285714285714,1,0,1,0,0,20,0,0,0,0,0,63.7321428571429,83.125,80.1071428571429,34.3928571428571,0,01:19:45 a.m.,1727731135.53744,357,20.85082,31.11591,44.08455,1,33,420
66fb29be7835ef5c35ebdecb,66fb26d67835ef5c35ebc3ed,30/09/2024 16:44:14,2024,9,30,16,44,14,0.939234449760766,0.686602870813397,0.714285714285714,0.936396936396937,0,1,0,0,20,0,0,0.040909090909091,0,0,60.9868289605132,79.6635119266698,77.9002050580998,32.7651997125681,0,01:19:50 a.m.,1727731140.54163,358,20.89142,31.10256,44.03353,1,29,412
66fb29c37835ef5c35ebdefe,66fb26d67835ef5c35ebc3ed,30/09/2024 16:44:19,2024,9,30,16,44,19,0.949737981316929,0.689120528594213,0.75,0.935864135864136,0,1,0,0,21,0,0,0.043290043290043,0,0,62.1195295932138,81.1206863312126,80.38334472545,33.2472264577528,0,01:19:55 a.m.,1727731145.55943,350,20.94336,31.12164,44.06786,1,29,412
66fb29c87835ef5c35ebdf31,66fb26d67835ef5c35ebc3ed,30/09/2024 16:44:24,2024,9,30,16,44,25,0.944930508088403,0.627044884939622,0.75,0.93241341991342,0.005681818181818,0.994318181818182,0,0,21,0,0,0.047619047619048,0,0,61.1825301891092,79.4104152426521,79.6183640920483,32.6007063112326,0,01:20:00 a.m.,1727731150.56381,351,20.94813,31.13918,43.99033,1,33,420
66fb29ce7835ef5c35ebdf64,66fb26d67835ef5c35ebc3ed,30/09/2024 16:44:30,2024,9,30,16,44,30,0.911483253588517,0.635167464114833,0.714285714285714,0.938151472710296,0.018834107069401,0.981165892930599,0,0,20,0,0,0.05,0,0,60.1574446580252,78.005222224456,76.5533151059467,32.1792201176876,0,01:20:05 a.m.,1727731155.56818,358,20.94395,31.13194,44.02561,1,33,421
66fb29d37835ef5c35ebdf97,66fb26d67835ef5c35ebc3ed,30/09/2024 16:44:35,2024,9,30,16,44,36,0.892822966507177,0.650478468899522,0.714285714285714,0.951566325831032,0.070066876082919,0.929933123917081,0,0,20,0,0,0.036363636363636,0,0,61.4959460103177,78.4434643658715,76.1466165413534,32.7922035160636,0,01:20:10 a.m.,1727731160.57142,349,20.95868,31.09779,44.0383,1,29,411
66fb29d97835ef5c35ebdfcb,66fb26d67835ef5c35ebc3ed,30/09/2024 16:44:41,2024,9,30,16,44,41,0.901960784313726,0.641884531590414,0.642857142857143,0.951923076923077,0.020567810457516,0.979432189542484,0,0,18,0,0,0.037037037037037,0,0,58.5319536468433,75.8746019775432,72.0490974167445,31.5919334614188,0,01:20:15 a.m.,1727731165.57523,353,21.01301,31.12793,44.04097,1,35,425
66fb29de7835ef5c35ebdffe,66fb26d67835ef5c35ebc3ed,30/09/2024 16:44:46,2024,9,30,16,44,46,0.918863558182444,0.691371923570066,0.678571428571429,0.987878787878788,0,1,0,0,19,0,0,0.009569377990431,0,0,60.5303175496674,79.514221158958,75.1939116954597,32.7668569820273,0,01:20:20 a.m.,1727731170.57764,357,21.05042,31.09913,43.99529,1,33,421
66fb29e37835ef5c35ebe03f,66fb26d67835ef5c35ebc3ed,30/09/2024 16:44:51,2024,9,30,16,44,52,0.946996278575226,0.713530037214248,0.714285714285714,0.993939393939394,0,1,0,0,20,0,0,0.004545454545455,0,0,62.409109895952,81.8916799574694,78.4023315865421,33.6875142401458,0,01:20:25 a.m.,1727731175.58228,348,21.07529,31.12373,44.03658,1,52,460
66fb29e97835ef5c35ebe073,66fb26d67835ef5c35ebc3ed,30/09/2024 16:44:57,2024,9,30,16,44,57,0.944931773879142,0.661062378167641,0.678571428571429,1,0,1,0,0,19,0,0,0,0,0,60.7788568643832,79.4505360623782,75.6728627123364,32.8456558061821,0,01:20:30 a.m.,1727731180.58753,358,21.06256,31.11877,44.03238,1,28,411
66fb29ee7835ef5c35ebe0a6,66fb26d67835ef5c35ebc3ed,30/09/2024 16:45:02,2024,9,30,16,45,2,0.944585170591363,0.614113268912031,0.678571428571429,1,0,1,0,0,19,0,0,0,0,0,60.0676881597934,78.2716092816712,75.1929735211469,32.3726986807482,0,01:20:35 a.m.,1727731185.59871,346,21.04345,31.10561,44.13319,1,31,417
